mode,date,tap,time,count
train,20160731,on,20:45,3521
train,20160731,on,07:45,3958
train,20160731,on,06:00,1678
train,20160731,on,05:45,1530
train,20160731,on,08:15,5290
train,20160731,on,11:00,8493
train,20160731,on,22:00,3167
train,20160731,on,17:15,10489
train,20160731,on,10:30,8311
train,20160731,on,15:30,10258
train,20160731,on,14:45,9566
train,20160731,on,00:30,244
train,20160731,on,19:30,4461
train,20160731,on,06:15,1784
train,20160731,on,15:00,9769
train,20160731,on,16:45,9811
train,20160731,on,11:15,8834
train,20160731,on,09:15,7447
train,20160731,on,22:15,3503
train,20160731,on,21:45,2969
train,20160731,off,13:30,8584
train,20160731,off,15:15,9261
train,20160731,off,12:45,9099
train,20160731,off,00:00,1040
train,20160731,off,16:30,10014
train,20160731,off,04:45,129
train,20160731,off,19:45,5128
train,20160731,off,01:30,87
train,20160731,off,07:15,1921
train,20160731,off,09:00,4572
train,20160731,off,18:45,8290
train,20160731,off,11:30,8751
train,20160731,off,20:15,4836
train,20160731,off,00:15,781
train,20160731,off,13:00,8203
train,20160731,off,23:30,1679
train,20160731,off,17:45,10596
train,20160731,off,10:45,8980
train,20160731,off,05:15,556
train,20160731,off,20:00,4778
train,20160731,off,12:30,8628
train,20160731,off,07:00,1440
train,20160731,off,14:15,9141
train,20160731,off,08:45,4631
train,20160731,off,23:45,1348
train,20160731,off,-1,9432
train,20160731,off,13:15,9521
train,20160731,off,11:45,9147
train,20160731,off,22:45,2909
train,20160731,off,05:00,354
train,20160731,off,16:15,10297
train,20160731,off,01:15,194
train,20160731,off,14:00,7969
train,20160731,off,21:15,3906
train,20160731,off,07:30,2178
train,20160731,off,06:30,1622
train,20160731,off,01:00,294
train,20160731,off,01:45,41
train,20160731,off,16:00,9416
train,20160731,off,23:15,2250
train,20160731,off,12:15,9446
train,20160731,off,21:00,3701
train,20160731,off,04:30,95
train,20160731,off,05:30,840
train,20160731,off,14:30,8657
train,20160731,off,18:15,9602
train,20160731,off,06:45,1846
train,20160731,off,19:00,7445
train,20160731,off,12:00,8331
train,20160731,off,09:45,7820
train,20160731,off,23:00,2758
train,20160731,off,00:45,526
train,20160731,off,04:00,47
train,20160731,off,17:30,9796
train,20160731,off,10:15,7410
train,20160731,off,08:30,4105
train,20160731,off,21:30,3491
train,20160731,off,15:45,9931
train,20160731,off,18:00,9910
train,20160731,off,20:30,4216
train,20160731,off,19:15,6496
train,20160731,off,08:00,2668
train,20160731,off,13:45,8727
train,20160731,off,17:00,9559
train,20160731,off,09:30,6822
train,20160731,off,22:30,3279
train,20160731,off,04:15,119
train,20160731,off,10:00,6592
train,20160731,off,18:30,8968
train,20160731,off,20:45,4151
train,20160731,off,07:45,2535
train,20160731,off,06:00,1125
train,20160731,off,05:45,1072
train,20160731,off,08:15,3458
train,20160731,off,11:00,7973
train,20160731,off,22:00,3165
train,20160731,off,17:15,10807
train,20160731,off,10:30,7390
train,20160731,off,15:30,8963
train,20160731,off,14:45,8859
train,20160731,off,00:30,580
train,20160731,off,19:30,5558
train,20160731,off,06:15,1514
train,20160731,off,15:00,9182
train,20160731,off,16:45,10868
train,20160731,off,11:15,8809
train,20160731,off,09:15,6382
train,20160731,off,22:15,3162
train,20160731,off,21:45,3382
train,20160726,on,13:30,11306
train,20160726,on,15:15,23218
train,20160726,on,12:45,11166
train,20160726,on,00:00,690
train,20160726,on,16:30,26815
train,20160726,on,04:45,2954
train,20160726,on,03:45,146
train,20160726,on,19:45,7217
train,20160726,on,07:15,32363
train,20160726,on,09:00,20598
train,20160726,on,18:45,13881
train,20160726,on,11:30,8945
train,20160726,on,20:15,6537
train,20160726,on,00:15,372
train,20160726,on,13:00,12043
train,20160726,on,23:30,1247
train,20160726,on,17:45,31280
train,20160726,on,10:45,8965
train,20160726,on,05:15,5883
train,20160726,on,20:00,7857
train,20160726,on,12:30,11227
train,20160726,on,07:00,24340
train,20160726,on,14:15,12403
train,20160726,on,08:45,20876
train,20160726,on,23:45,933
train,20160726,on,-1,13135
train,20160726,on,13:15,11892
train,20160726,on,11:45,9282
train,20160726,on,22:45,2231
train,20160726,on,05:00,4205
train,20160726,on,16:15,23093
train,20160726,on,14:00,12841
train,20160726,on,21:15,5463
train,20160726,on,07:30,39157
train,20160726,on,06:30,15756
train,20160726,on,01:00,39
train,20160726,on,16:00,23695
train,20160726,on,23:15,1643
train,20160726,on,12:15,10534
train,20160726,on,21:00,6397
train,20160726,on,04:30,1796
train,20160726,on,05:30,7373
train,20160726,on,03:15,48
train,20160726,on,14:30,14124
train,20160726,on,18:15,21343
train,20160726,on,06:45,22241
train,20160726,on,19:00,12636
train,20160726,on,12:00,10514
train,20160726,on,09:45,10798
train,20160726,on,23:00,1948
train,20160726,on,00:45,92
train,20160726,on,04:00,347
train,20160726,on,17:30,36445
train,20160726,on,10:15,9897
train,20160726,on,08:30,29546
train,20160726,on,21:30,4561
train,20160726,on,15:45,20397
train,20160726,on,18:00,27249
train,20160726,on,20:30,6124
train,20160726,on,19:15,9975
train,20160726,on,08:00,44007
train,20160726,on,13:45,11109
train,20160726,on,17:00,41800
train,20160726,on,09:30,12171
train,20160726,on,22:30,2864
train,20160726,on,04:15,595
train,20160726,on,03:30,72
train,20160726,on,10:00,10192
train,20160726,on,18:30,19597
train,20160726,on,20:45,5793
train,20160726,on,07:45,43673
train,20160726,on,06:00,10754
train,20160726,on,05:45,9504
train,20160726,on,08:15,37298
train,20160726,on,11:00,9325
train,20160726,on,22:00,4142
train,20160726,on,17:15,38152
train,20160726,on,10:30,9315
train,20160726,on,15:30,22926
train,20160726,on,14:45,14677
train,20160726,on,00:30,171
train,20160726,on,19:30,8587
train,20160726,on,06:15,13405
train,20160726,on,15:00,20142
train,20160726,on,16:45,27105
train,20160726,on,11:15,9390
train,20160726,on,09:15,15410
train,20160726,on,22:15,3420
train,20160726,on,21:45,3891
train,20160726,off,13:30,11898
train,20160726,off,15:15,15638
train,20160726,off,12:45,10726
train,20160726,off,00:00,1286
train,20160726,off,16:30,21093
train,20160726,off,04:45,412
train,20160726,off,19:45,10461
train,20160726,off,01:30,39
train,20160726,off,07:15,16359
train,20160726,off,09:00,29498
train,20160726,off,18:45,25590
train,20160726,off,11:30,9975
train,20160726,off,20:15,8161
train,20160726,off,00:15,1016
train,20160726,off,13:00,11218
train,20160726,off,23:30,1943
train,20160726,off,17:45,36982
train,20160726,off,10:45,9735
train,20160726,off,05:15,1495
train,20160726,off,20:00,9549
train,20160726,off,12:30,10812
train,20160726,off,07:00,12288
train,20160726,off,14:15,10824
train,20160726,off,08:45,47749
train,20160726,off,23:45,1639
train,20160726,off,-1,20183
train,20160726,off,13:15,10886
train,20160726,off,11:45,9524
train,20160726,off,22:45,3593
train,20160726,off,05:00,798
train,20160726,off,16:15,19311
train,20160726,off,01:15,137
train,20160726,off,14:00,10558
train,20160726,off,21:15,6065
train,20160726,off,07:30,23763
train,20160726,off,06:30,10463
train,20160726,off,01:00,227
train,20160726,off,16:00,19638
train,20160726,off,23:15,2496
train,20160726,off,12:15,9607
train,20160726,off,21:00,6464
train,20160726,off,04:30,167
train,20160726,off,05:30,2917
train,20160726,off,14:30,12428
train,20160726,off,18:15,33236
train,20160726,off,06:45,12253
train,20160726,off,19:00,21150
train,20160726,off,12:00,9703
train,20160726,off,09:45,16315
train,20160726,off,23:00,2780
train,20160726,off,00:45,407
train,20160726,off,17:30,34303
train,20160726,off,10:15,10889
train,20160726,off,08:30,46628
train,20160726,off,21:30,6213
train,20160726,off,15:45,19831
train,20160726,off,18:00,36678
train,20160726,off,20:30,7406
train,20160726,off,19:15,16280
train,20160726,off,08:00,37346
train,20160726,off,13:45,11207
train,20160726,off,17:00,24512
train,20160726,off,09:30,19180
train,20160726,off,22:30,3792
train,20160726,off,04:15,105
train,20160726,off,10:00,11133
train,20160726,off,18:30,29563
train,20160726,off,20:45,6747
train,20160726,off,07:45,32931
train,20160726,off,06:00,5618
train,20160726,off,05:45,4470
train,20160726,off,08:15,47592
train,20160726,off,11:00,9184
train,20160726,off,22:00,4317
train,20160726,off,17:15,29515
train,20160726,off,10:30,11102
train,20160726,off,15:30,19129
train,20160726,off,14:45,12147
train,20160726,off,00:30,818
train,20160726,off,19:30,13222
train,20160726,off,06:15,7914
train,20160726,off,15:00,13679
train,20160726,off,16:45,23004
train,20160726,off,11:15,9059
train,20160726,off,09:15,22817
train,20160726,off,22:15,4212
train,20160726,off,21:45,5524
train,20160728,on,13:30,11138
train,20160728,on,15:15,23249
train,20160728,on,12:45,10885
train,20160728,on,00:00,888
train,20160728,on,16:30,27084
train,20160728,on,04:45,2970
train,20160728,on,03:45,176
train,20160728,on,19:45,8722
train,20160728,on,01:30,42
train,20160728,on,07:15,31469
train,20160728,on,09:00,20875
train,20160728,on,18:45,14613
train,20160728,on,11:30,9704
train,20160728,on,20:15,8197
train,20160728,on,00:15,498
train,20160728,on,13:00,11495
train,20160728,on,23:30,1439
train,20160728,on,17:45,30478
train,20160728,on,10:45,9159
train,20160728,on,05:15,5731
train,20160728,on,20:00,9291
train,20160728,on,12:30,10942
train,20160728,on,07:00,24158
train,20160728,on,14:15,13505
train,20160728,on,08:45,21598
train,20160728,on,23:45,1249
train,20160728,on,-1,14018
train,20160728,on,13:15,11513
train,20160728,on,11:45,9768
train,20160728,on,22:45,2692
train,20160728,on,05:00,4177
train,20160728,on,16:15,23574
train,20160728,on,14:00,13362
train,20160728,on,21:15,7043
train,20160728,on,07:30,38268
train,20160728,on,06:30,15350
train,20160728,on,01:00,48
train,20160728,on,16:00,24111
train,20160728,on,23:15,1925
train,20160728,on,12:15,10753
train,20160728,on,21:00,9021
train,20160728,on,04:30,1704
train,20160728,on,05:30,7163
train,20160728,on,03:15,49
train,20160728,on,14:30,14752
train,20160728,on,18:15,21443
train,20160728,on,06:45,21394
train,20160728,on,19:00,13432
train,20160728,on,12:00,10561
train,20160728,on,09:45,11465
train,20160728,on,23:00,2596
train,20160728,on,00:45,160
train,20160728,on,04:00,411
train,20160728,on,17:30,35863
train,20160728,on,10:15,10080
train,20160728,on,08:30,30190
train,20160728,on,21:30,6305
train,20160728,on,15:45,20707
train,20160728,on,18:00,27243
train,20160728,on,20:30,7801
train,20160728,on,19:15,10893
train,20160728,on,08:00,43608
train,20160728,on,13:45,11051
train,20160728,on,17:00,41129
train,20160728,on,09:30,12870
train,20160728,on,22:30,3413
train,20160728,on,04:15,689
train,20160728,on,03:30,82
train,20160728,on,10:00,10698
train,20160728,on,18:30,18988
train,20160728,on,20:45,7525
train,20160728,on,07:45,42815
train,20160728,on,06:00,10812
train,20160728,on,05:45,9223
train,20160728,on,08:15,37834
train,20160728,on,11:00,9884
train,20160728,on,22:00,5757
train,20160728,on,17:15,37915
train,20160728,on,10:30,9689
train,20160728,on,15:30,23596
train,20160728,on,14:45,14762
train,20160728,on,00:30,289
train,20160728,on,19:30,9386
train,20160728,on,06:15,12954
train,20160728,on,15:00,20851
train,20160728,on,16:45,27673
train,20160728,on,11:15,9691
train,20160728,on,09:15,16063
train,20160728,on,22:15,4445
train,20160728,on,21:45,5383
train,20160728,off,13:30,11642
train,20160728,off,15:15,15866
train,20160728,off,12:45,10385
train,20160728,off,00:00,1628
train,20160728,off,16:30,22327
train,20160728,off,04:45,484
train,20160728,off,19:45,11281
train,20160728,off,01:30,79
train,20160728,off,07:15,16536
train,20160728,off,09:00,31735
train,20160728,off,18:45,24256
train,20160728,off,11:30,10352
train,20160728,off,20:15,9463
train,20160728,off,00:15,1313
train,20160728,off,13:00,10621
train,20160728,off,23:30,2392
train,20160728,off,17:45,36931
train,20160728,off,10:45,10260
train,20160728,off,05:15,1409
train,20160728,off,20:00,10231
train,20160728,off,12:30,10796
train,20160728,off,07:00,12158
train,20160728,off,14:15,11182
train,20160728,off,08:45,46299
train,20160728,off,23:45,2138
train,20160728,off,-1,21650
train,20160728,off,13:15,10565
train,20160728,off,11:45,9927
train,20160728,off,22:45,4450
train,20160728,off,05:00,847
train,20160728,off,16:15,19583
train,20160728,off,01:15,201
train,20160728,off,14:00,10737
train,20160728,off,21:15,8013
train,20160728,off,07:30,23002
train,20160728,off,06:30,10183
train,20160728,off,01:00,292
train,20160728,off,16:00,19557
train,20160728,off,23:15,3049
train,20160728,off,12:15,9982
train,20160728,off,21:00,7941
train,20160728,off,04:30,186
train,20160728,off,05:30,2873
train,20160728,off,14:30,13029
train,20160728,off,18:15,34029
train,20160728,off,06:45,11919
train,20160728,off,19:00,20035
train,20160728,off,12:00,10038
train,20160728,off,09:45,16509
train,20160728,off,23:00,3694
train,20160728,off,00:45,557
train,20160728,off,04:00,37
train,20160728,off,17:30,33236
train,20160728,off,10:15,11226
train,20160728,off,08:30,46278
train,20160728,off,21:30,7825
train,20160728,off,15:45,20237
train,20160728,off,18:00,36576
train,20160728,off,20:30,8739
train,20160728,off,19:15,16501
train,20160728,off,08:00,35409
train,20160728,off,13:45,11056
train,20160728,off,17:00,25008
train,20160728,off,09:30,20517
train,20160728,off,22:30,5203
train,20160728,off,04:15,100
train,20160728,off,10:00,12484
train,20160728,off,18:30,30457
train,20160728,off,20:45,8464
train,20160728,off,07:45,31262
train,20160728,off,06:00,5675
train,20160728,off,05:45,4331
train,20160728,off,08:15,47701
train,20160728,off,11:00,9470
train,20160728,off,22:00,6130
train,20160728,off,17:15,29416
train,20160728,off,10:30,11268
train,20160728,off,15:30,19836
train,20160728,off,14:45,12947
train,20160728,off,00:30,980
train,20160728,off,19:30,14058
train,20160728,off,06:15,7521
train,20160728,off,15:00,14247
train,20160728,off,16:45,23508
train,20160728,off,11:15,9993
train,20160728,off,09:15,22834
train,20160728,off,22:15,5782
train,20160728,off,21:45,7485
train,20160727,on,13:30,11102
train,20160727,on,15:15,22675
train,20160727,on,12:45,11345
train,20160727,on,00:00,785
train,20160727,on,16:30,26813
train,20160727,on,04:45,2978
train,20160727,on,03:45,196
train,20160727,on,19:45,7472
train,20160727,on,07:15,31714
train,20160727,on,09:00,20876
train,20160727,on,18:45,13717
train,20160727,on,11:30,9409
train,20160727,on,20:15,6887
train,20160727,on,00:15,426
train,20160727,on,13:00,11776
train,20160727,on,23:30,1138
train,20160727,on,17:45,31104
train,20160727,on,10:45,9426
train,20160727,on,05:15,5706
train,20160727,on,20:00,7780
train,20160727,on,12:30,10930
train,20160727,on,07:00,24345
train,20160727,on,14:15,13496
train,20160727,on,08:45,21361
train,20160727,on,23:45,1000
train,20160727,on,-1,13325
train,20160727,on,13:15,11554
train,20160727,on,11:45,9484
train,20160727,on,22:45,2466
train,20160727,on,05:00,4236
train,20160727,on,16:15,23065
train,20160727,on,14:00,13097
train,20160727,on,21:15,5678
train,20160727,on,07:30,38954
train,20160727,on,06:30,15687
train,20160727,on,01:00,40
train,20160727,on,16:00,23820
train,20160727,on,23:15,1601
train,20160727,on,12:15,11183
train,20160727,on,21:00,6630
train,20160727,on,04:30,1781
train,20160727,on,05:30,7479
train,20160727,on,03:15,49
train,20160727,on,14:30,15246
train,20160727,on,18:15,21051
train,20160727,on,06:45,21736
train,20160727,on,19:00,12661
train,20160727,on,12:00,10655
train,20160727,on,09:45,11045
train,20160727,on,23:00,2118
train,20160727,on,00:45,126
train,20160727,on,04:00,303
train,20160727,on,17:30,36430
train,20160727,on,10:15,9880
train,20160727,on,08:30,29901
train,20160727,on,21:30,4891
train,20160727,on,15:45,20171
train,20160727,on,18:00,27775
train,20160727,on,20:30,6512
train,20160727,on,19:15,9963
train,20160727,on,08:00,43313
train,20160727,on,13:45,11397
train,20160727,on,17:00,41501
train,20160727,on,09:30,12741
train,20160727,on,22:30,2926
train,20160727,on,04:15,604
train,20160727,on,03:30,90
train,20160727,on,10:00,10548
train,20160727,on,18:30,18577
train,20160727,on,20:45,6151
train,20160727,on,07:45,43300
train,20160727,on,06:00,10788
train,20160727,on,05:45,9159
train,20160727,on,08:15,37801
train,20160727,on,11:00,9405
train,20160727,on,22:00,4323
train,20160727,on,17:15,37458
train,20160727,on,10:30,9708
train,20160727,on,15:30,22034
train,20160727,on,14:45,14543
train,20160727,on,00:30,231
train,20160727,on,19:30,8696
train,20160727,on,06:15,13200
train,20160727,on,15:00,19862
train,20160727,on,16:45,27405
train,20160727,on,11:15,9495
train,20160727,on,09:15,15593
train,20160727,on,22:15,3539
train,20160727,on,21:45,4334
train,20160727,off,13:30,12120
train,20160727,off,15:15,15370
train,20160727,off,12:45,11037
train,20160727,off,00:00,1315
train,20160727,off,16:30,21115
train,20160727,off,04:45,371
train,20160727,off,19:45,10391
train,20160727,off,01:30,58
train,20160727,off,07:15,16528
train,20160727,off,09:00,31197
train,20160727,off,18:45,24329
train,20160727,off,11:30,10191
train,20160727,off,20:15,7838
train,20160727,off,00:15,1199
train,20160727,off,13:00,11001
train,20160727,off,23:30,1900
train,20160727,off,17:45,37587
train,20160727,off,10:45,10210
train,20160727,off,05:15,1435
train,20160727,off,20:00,9263
train,20160727,off,12:30,10925
train,20160727,off,07:00,12478
train,20160727,off,14:15,10920
train,20160727,off,08:45,46503
train,20160727,off,23:45,2049
train,20160727,off,-1,20894
train,20160727,off,13:15,10558
train,20160727,off,11:45,9912
train,20160727,off,22:45,3833
train,20160727,off,05:00,862
train,20160727,off,16:15,19373
train,20160727,off,01:15,138
train,20160727,off,14:00,10917
train,20160727,off,21:15,6711
train,20160727,off,07:30,23069
train,20160727,off,06:30,10065
train,20160727,off,01:00,279
train,20160727,off,01:45,40
train,20160727,off,16:00,19378
train,20160727,off,23:15,2726
train,20160727,off,12:15,10160
train,20160727,off,21:00,6750
train,20160727,off,04:30,123
train,20160727,off,05:30,3035
train,20160727,off,14:30,12920
train,20160727,off,18:15,34122
train,20160727,off,06:45,11821
train,20160727,off,19:00,20330
train,20160727,off,12:00,9511
train,20160727,off,09:45,15366
train,20160727,off,23:00,2949
train,20160727,off,00:45,472
train,20160727,off,04:00,54
train,20160727,off,17:30,33498
train,20160727,off,10:15,11571
train,20160727,off,08:30,46030
train,20160727,off,21:30,6406
train,20160727,off,15:45,19668
train,20160727,off,18:00,36568
train,20160727,off,20:30,7441
train,20160727,off,19:15,16014
train,20160727,off,08:00,37699
train,20160727,off,13:45,10633
train,20160727,off,17:00,24369
train,20160727,off,09:30,19269
train,20160727,off,22:30,3893
train,20160727,off,04:15,116
train,20160727,off,10:00,12313
train,20160727,off,18:30,29417
train,20160727,off,20:45,7340
train,20160727,off,07:45,32411
train,20160727,off,06:00,5611
train,20160727,off,05:45,4369
train,20160727,off,08:15,47205
train,20160727,off,11:00,9293
train,20160727,off,22:00,4789
train,20160727,off,17:15,29667
train,20160727,off,10:30,11494
train,20160727,off,15:30,18846
train,20160727,off,14:45,13348
train,20160727,off,00:30,760
train,20160727,off,19:30,12821
train,20160727,off,06:15,7660
train,20160727,off,15:00,14297
train,20160727,off,16:45,23014
train,20160727,off,11:15,9626
train,20160727,off,09:15,22778
train,20160727,off,22:15,4263
train,20160727,off,21:45,5546
train,20160725,on,13:30,10803
train,20160725,on,15:15,23934
train,20160725,on,12:45,10415
train,20160725,on,00:00,655
train,20160725,on,16:30,26234
train,20160725,on,04:45,2893
train,20160725,on,03:45,155
train,20160725,on,19:45,6862
train,20160725,on,07:15,30880
train,20160725,on,09:00,20688
train,20160725,on,18:45,13742
train,20160725,on,11:30,8875
train,20160725,on,20:15,6075
train,20160725,on,00:15,327
train,20160725,on,13:00,11289
train,20160725,on,23:30,2749
train,20160725,on,17:45,31044
train,20160725,on,10:45,8933
train,20160725,on,05:15,5736
train,20160725,on,20:00,6887
train,20160725,on,12:30,10649
train,20160725,on,07:00,23201
train,20160725,on,14:15,12113
train,20160725,on,08:45,20896
train,20160725,on,23:45,1072
train,20160725,on,-1,12913
train,20160725,on,13:15,10829
train,20160725,on,11:45,9080
train,20160725,on,22:45,2138
train,20160725,on,05:00,4108
train,20160725,on,16:15,22541
train,20160725,on,14:00,12194
train,20160725,on,21:15,4887
train,20160725,on,07:30,37962
train,20160725,on,06:30,15097
train,20160725,on,16:00,23404
train,20160725,on,23:15,1732
train,20160725,on,12:15,10460
train,20160725,on,21:00,6020
train,20160725,on,04:30,1817
train,20160725,on,05:30,7218
train,20160725,on,03:15,54
train,20160725,on,14:30,12952
train,20160725,on,18:15,21439
train,20160725,on,06:45,21618
train,20160725,on,19:00,12146
train,20160725,on,12:00,10322
train,20160725,on,09:45,10323
train,20160725,on,23:00,1793
train,20160725,on,00:45,89
train,20160725,on,04:00,284
train,20160725,on,17:30,36839
train,20160725,on,10:15,9841
train,20160725,on,08:30,29029
train,20160725,on,21:30,4077
train,20160725,on,15:45,19902
train,20160725,on,18:00,27546
train,20160725,on,20:30,5836
train,20160725,on,19:15,9311
train,20160725,on,08:00,42616
train,20160725,on,13:45,10642
train,20160725,on,17:00,41593
train,20160725,on,09:30,11747
train,20160725,on,22:30,2280
train,20160725,on,04:15,538
train,20160725,on,03:30,67
train,20160725,on,10:00,9978
train,20160725,on,18:30,19470
train,20160725,on,20:45,5235
train,20160725,on,07:45,42836
train,20160725,on,06:00,10545
train,20160725,on,05:45,9013
train,20160725,on,08:15,37377
train,20160725,on,11:00,9028
train,20160725,on,22:00,3625
train,20160725,on,17:15,38139
train,20160725,on,10:30,9078
train,20160725,on,15:30,22332
train,20160725,on,14:45,13099
train,20160725,on,00:30,164
train,20160725,on,19:30,7750
train,20160725,on,06:15,12720
train,20160725,on,15:00,19562
train,20160725,on,16:45,26274
train,20160725,on,11:15,9040
train,20160725,on,09:15,14919
train,20160725,on,22:15,2825
train,20160725,on,21:45,3588
train,20160725,off,13:30,10547
train,20160725,off,15:15,14900
train,20160725,off,12:45,11113
train,20160725,off,00:00,1550
train,20160725,off,16:30,20927
train,20160725,off,04:45,404
train,20160725,off,19:45,10939
train,20160725,off,01:30,55
train,20160725,off,07:15,15460
train,20160725,off,09:00,34041
train,20160725,off,18:45,23569
train,20160725,off,11:30,8854
train,20160725,off,20:15,7450
train,20160725,off,00:15,2013
train,20160725,off,13:00,10675
train,20160725,off,23:30,1714
train,20160725,off,17:45,37853
train,20160725,off,10:45,9293
train,20160725,off,05:15,1483
train,20160725,off,20:00,9745
train,20160725,off,12:30,10742
train,20160725,off,07:00,11091
train,20160725,off,14:15,10287
train,20160725,off,08:45,44572
train,20160725,off,23:45,1792
train,20160725,off,-1,20844
train,20160725,off,13:15,10086
train,20160725,off,11:45,8850
train,20160725,off,22:45,2976
train,20160725,off,05:00,853
train,20160725,off,16:15,19271
train,20160725,off,01:15,139
train,20160725,off,14:00,10655
train,20160725,off,21:15,5669
train,20160725,off,07:30,22051
train,20160725,off,06:30,10085
train,20160725,off,01:00,265
train,20160725,off,16:00,19205
train,20160725,off,23:15,2041
train,20160725,off,12:15,9962
train,20160725,off,21:00,6002
train,20160725,off,04:30,124
train,20160725,off,05:30,2969
train,20160725,off,14:30,11272
train,20160725,off,18:15,34417
train,20160725,off,06:45,11115
train,20160725,off,19:00,20375
train,20160725,off,12:00,9243
train,20160725,off,09:45,16649
train,20160725,off,23:00,2474
train,20160725,off,00:45,528
train,20160725,off,04:00,35
train,20160725,off,17:30,32178
train,20160725,off,10:15,10355
train,20160725,off,08:30,44326
train,20160725,off,21:30,5572
train,20160725,off,15:45,19941
train,20160725,off,18:00,36429
train,20160725,off,20:30,6682
train,20160725,off,19:15,16112
train,20160725,off,08:00,36605
train,20160725,off,02:00,35
train,20160725,off,13:45,10699
train,20160725,off,17:00,23747
train,20160725,off,09:30,18271
train,20160725,off,22:30,3326
train,20160725,off,04:15,99
train,20160725,off,10:00,11187
train,20160725,off,18:30,31199
train,20160725,off,20:45,6125
train,20160725,off,07:45,30472
train,20160725,off,06:00,5617
train,20160725,off,05:45,4020
train,20160725,off,08:15,43169
train,20160725,off,11:00,9209
train,20160725,off,22:00,4344
train,20160725,off,17:15,28069
train,20160725,off,10:30,10606
train,20160725,off,15:30,17876
train,20160725,off,14:45,12155
train,20160725,off,00:30,1181
train,20160725,off,19:30,13927
train,20160725,off,06:15,7496
train,20160725,off,15:00,12925
train,20160725,off,16:45,22447
train,20160725,off,11:15,9020
train,20160725,off,09:15,25872
train,20160725,off,22:15,3579
train,20160725,off,21:45,4915
ferry,20160728,on,19:00,145
ferry,20160728,on,13:30,550
ferry,20160728,on,12:00,431
ferry,20160728,on,15:45,619
ferry,20160728,on,10:45,496
ferry,20160728,on,06:00,103
ferry,20160728,on,11:45,467
ferry,20160728,on,16:30,721
ferry,20160728,on,22:45,122
ferry,20160728,on,09:45,432
ferry,20160728,on,19:45,165
ferry,20160728,on,11:00,549
ferry,20160728,on,16:15,531
ferry,20160728,on,21:30,47
ferry,20160728,on,14:00,528
ferry,20160728,on,22:00,164
ferry,20160728,on,07:15,741
ferry,20160728,on,22:30,67
ferry,20160728,on,17:30,776
ferry,20160728,on,20:30,157
ferry,20160728,on,10:15,488
ferry,20160728,on,17:15,1000
ferry,20160728,on,08:30,730
ferry,20160728,on,10:30,470
ferry,20160728,on,09:00,317
ferry,20160728,on,07:30,861
ferry,20160728,on,20:15,130
ferry,20160728,on,06:30,170
ferry,20160728,on,13:45,507
ferry,20160728,on,18:00,573
ferry,20160728,on,06:45,289
ferry,20160728,on,11:15,531
ferry,20160728,on,18:45,389
ferry,20160728,on,11:30,487
ferry,20160728,on,15:15,561
ferry,20160728,on,19:15,181
ferry,20160728,on,19:30,86
ferry,20160728,on,06:15,136
ferry,20160728,on,15:00,575
ferry,20160728,on,21:45,110
ferry,20160728,on,12:45,401
ferry,20160728,on,13:15,479
ferry,20160728,on,16:45,634
ferry,20160728,on,17:45,852
ferry,20160728,on,17:00,885
ferry,20160728,on,08:00,1038
ferry,20160728,on,16:00,696
ferry,20160728,on,21:15,177
ferry,20160728,on,13:00,480
ferry,20160728,on,12:30,420
ferry,20160728,on,12:15,398
ferry,20160728,on,09:30,347
ferry,20160728,on,07:00,390
ferry,20160728,on,14:45,447
ferry,20160728,on,14:15,450
ferry,20160728,on,08:45,407
ferry,20160728,on,09:15,292
ferry,20160728,on,23:30,40
ferry,20160728,on,22:15,56
ferry,20160728,on,10:00,417
ferry,20160728,on,14:30,568
ferry,20160728,on,18:15,611
ferry,20160728,on,18:30,398
ferry,20160728,on,-1,620
ferry,20160728,on,15:30,657
ferry,20160728,on,20:45,89
ferry,20160728,on,07:45,1124
ferry,20160728,on,08:15,814
ferry,20160728,off,19:00,451
ferry,20160728,off,13:30,471
ferry,20160728,off,12:00,586
ferry,20160728,off,15:45,513
ferry,20160728,off,10:45,420
ferry,20160728,off,12:45,392
ferry,20160728,off,00:00,41
ferry,20160728,off,11:45,421
ferry,20160728,off,16:30,675
ferry,20160728,off,22:45,36
ferry,20160728,off,09:45,191
ferry,20160728,off,19:45,143
ferry,20160728,off,11:00,550
ferry,20160728,off,16:15,694
ferry,20160728,off,21:30,70
ferry,20160728,off,21:00,144
ferry,20160728,off,14:00,694
ferry,20160728,off,22:00,56
ferry,20160728,off,07:15,355
ferry,20160728,off,22:30,179
ferry,20160728,off,17:30,864
ferry,20160728,off,20:30,63
ferry,20160728,off,10:15,403
ferry,20160728,off,17:15,817
ferry,20160728,off,08:30,1184
ferry,20160728,off,10:30,352
ferry,20160728,off,09:00,441
ferry,20160728,off,07:30,346
ferry,20160728,off,06:30,175
ferry,20160728,off,13:45,423
ferry,20160728,off,18:00,884
ferry,20160728,off,06:45,102
ferry,20160728,off,11:15,364
ferry,20160728,off,18:45,537
ferry,20160728,off,11:30,686
ferry,20160728,off,15:15,477
ferry,20160728,off,19:15,291
ferry,20160728,off,19:30,194
ferry,20160728,off,20:15,140
ferry,20160728,off,15:00,560
ferry,20160728,off,21:45,144
ferry,20160728,off,13:00,442
ferry,20160728,off,13:15,340
ferry,20160728,off,16:45,619
ferry,20160728,off,17:45,861
